Log_ID,Server_ID,Server_Cluster,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours)
Station2_LOG01233,SRV032,CL-4,2025-08-02 13:12:00,30.7,45.91,43.35,24.17,20.24,351.57,1.04
Station2_LOG01234,SRV097,CL-3,2025-08-02 17:21:00,11.09,89.92,70.72,14.89,21.22,341.45,9.14
Station2_LOG01235,SRV050,CL-1,2025-08-02 13:52:00,50.53,74.54,,20.35,11.76,121.97,3.43
Station2_LOG01236,SRV011,CL-7,2025-08-02 10:19:00,84.59,24.29,24.98,7.96,13.69,868.99,8.74
Station2_LOG01237,SRV028,CL-2,2025-08-01 00:32:00,35.2,63.22,21.21,11.06,24.61,525.77,7.2
Station2_LOG01238,SRV096,CL-4,2025-08-02 10:36:00,68.15,60.24,16.6,28,2.3,505.55,4.69
Station2_LOG01239,SRV097,CL-3,2025-08-01 11:30:00,42.35,31.49,43.27,10.91,16.66,945.48,2.79
Station2_LOG01240,SRV041,CL-10,2025-08-01 03:18:00,87.11,54.09,57.02,28.89,7.87,505.54,8.36
Station2_LOG01241,SRV077,CL-1,2025-08-01 06:35:00,74.57,24.98,67,22.03,20.1,161.67,9.37
Station2_LOG01242,SRV073,CL-3,2025-08-02 17:38:00,31.45,,39.96,23.37,24.36,456.85,4.68
Station2_LOG01243,SRV028,CL-2,2025-08-01 10:23:00,80.04,58.15,11.5,13.19,11.25,481.38,6.83
Station2_LOG01244,SRV023,CL-1,2025-08-01 04:35:00,86.41,48.1,51.58,1.36,18.36,281.34,6.38
Station2_LOG01245,SRV035,CL-6,2025-08-01 05:42:00,23.32,89.99,,19.34,19.5,570.92,3.9
Station2_LOG01246,SRV008,CL-1,2025-08-01 16:52:00,13.86,63.09,30.66,17.09,18.49,859,0.61
Station2_LOG01247,SRV054,CL-9,2025-08-02 23:35:00,56.81,72.4,58.43,29.44,10.62,318.27,2.41
Station2_LOG01248,SRV005,CL-3,2025-08-02 06:50:00,59.87,32.5,55.82,13.49,1.16,140.9,6.39
Station2_LOG01249,SRV027,CL-7,2025-08-01 12:21:00,92.61,79.11,,1.74,4.25,582.65,1.05
Station2_LOG01250,SRV045,CL-2,2025-08-01 20:25:00,12.57,78.17,32.91,4.95,8.09,464.61,5.21
Station2_LOG01251,SRV028,CL-2,2025-08-01 04:11:00,56.65,32.66,79.74,14.09,24.14,689.55,6.25
Station2_LOG01252,SRV073,CL-3,2025-08-01 13:57:00,61.71,28.35,17.96,17.95,5.54,716.44,2.29
Station2_LOG01253,SRV056,CL-4,2025-08-01 05:22:00,55.25,54.3,44.19,21.4,10.06,801.96,1
Station2_LOG01254,SRV096,CL-4,2025-08-02 02:58:00,40.01,71.27,41.22,5.43,15.59,242.38,0.06
Station2_LOG01255,SRV097,CL-3,2025-08-02 11:50:00,74.75,89.91,39.18,7.84,16.89,250.43,2.73
Station2_LOG01256,SRV019,CL-2,2025-08-01 01:06:00,12.46,84.18,21.57,18.51,7.02,221.35,8.44
Station2_LOG01257,SRV019,CL-2,2025-08-01 14:17:00,30.84,89.9,12.87,4.6,13.49,608.58,0.81
Station2_LOG01258,SRV008,CL-1,2025-08-01 20:09:00,11.71,55.3,68.25,14.39,24.43,795.26,3.5
Station2_LOG01259,SRV045,CL-2,2025-08-01 15:10:00,67.07,41.53,68.53,1.49,1.78,287.72,0.4
Station2_LOG01260,SRV077,CL-1,2025-08-02 06:15:00,90.71,,54.09,10.79,20.65,855.09,9.37
Station2_LOG01261,SRV063,CL-10,2025-08-01 13:10:00,73.81,56.77,25.35,19.99,9.27,876.29,8.83
Station2_LOG01262,SRV054,CL-9,2025-08-01 01:27:00,40.74,29.26,69.11,23.6,,529.17,7.09
Station2_LOG01263,SRV010,CL-4,2025-08-02 04:06:00,45.6,38.14,35.73,18.99,3.15,354.84,6.86
Station2_LOG01264,SRV034,CL-6,2025-08-02 13:59:00,11.76,67.89,13.4,9.72,5.47,260.74,5.83
Station2_LOG01265,SRV073,CL-3,2025-08-02 16:05:00,75.41,83.77,77.49,20.12,8.98,234.93,2.98
Station2_LOG01266,SRV020,CL-9,2025-08-01 12:56:00,74.83,,7.59,6.74,1.38,456.75,6.44
Station2_LOG01267,SRV094,CL-8,2025-08-01 15:58:00,40.87,79.74,24.46,15.1,4.43,736.93,9.66
Station2_LOG01268,SRV010,CL-4,2025-08-02 07:59:00,28.62,32.64,5.14,3.54,21.99,791.61,2.83
Station2_LOG01269,SRV031,CL-7,2025-08-02 06:04:00,56.33,67.87,67.43,7.12,1.42,758.44,2.5
Station2_LOG01270,SRV020,CL-9,2025-08-01 23:40:00,61.2,39.21,51.93,0.91,8.44,512.54,7.94
Station2_LOG01271,SRV016,CL-2,2025-08-01 20:34:00,50.97,,10.7,5.55,15.19,461.34,5.72
Station2_LOG01272,SRV001,CL-8,2025-08-02 09:00:00,54.6,86.78,54.93,20.52,16.24,753.14,0.49
Station2_LOG01273,SRV012,CL-3,2025-08-02 13:49:00,73.7,26.67,21.4,11.1,20.19,442.67,3.14
Station2_LOG01274,SRV020,CL-9,2025-08-02 09:06:00,62.87,37.67,24.24,29.34,1.33,425.31,5.56
Station2_LOG01275,SRV078,CL-1,2025-08-01 19:22:00,61.42,79.78,78.39,24.38,23.17,187.14,2.74
Station2_LOG01276,SRV045,CL-2,2025-08-01 08:23:00,68.79,26.51,22.76,8.42,23.8,121.83,2.01
Station2_LOG01277,SRV046,CL-7,2025-08-02 09:22:00,45.15,45.72,50.52,25.69,1.27,854.67,8.56
Station2_LOG01278,SRV089,CL-1,2025-08-01 00:31:00,56.55,51.73,68.53,12.18,19.12,817.45,1.42
Station2_LOG01279,SRV094,CL-8,2025-08-02 04:23:00,78.13,38.56,55.54,14.73,18.12,822.23,2.1
Station2_LOG01280,SRV010,CL-4,2025-08-02 09:26:00,46.76,57.43,70.46,0.92,18.24,937.55,1.42
Station2_LOG01281,SRV035,CL-6,2025-08-01 11:24:00,90.08,43.27,65.94,14.27,20.72,967.82,8.84
Station2_LOG01282,SRV096,CL-4,2025-08-01 18:24:00,45.1,35.45,19.49,16.04,5.73,390.4,6.99
Station2_LOG01283,SRV074,CL-3,2025-08-01 23:02:00,27.66,87.32,36.55,25.7,19.55,469.49,2.11
Station2_LOG01284,SRV048,CL-9,2025-08-01 08:34:00,66.49,53.22,30.52,16.78,7.6,272.64,4.04
Station2_LOG01285,SRV091,CL-2,2025-08-02 18:14:00,31.25,52.8,46.85,10.03,17.06,820.58,3.33
Station2_LOG01286,SRV014,CL-10,2025-08-01 13:13:00,84.23,41.02,6.24,23.05,14.62,856.01,1.82
Station2_LOG01287,SRV017,CL-6,2025-08-01 15:05:00,43.08,76.03,33.23,8.26,13.87,541.91,7.75
Station2_LOG01288,SRV027,CL-7,2025-08-02 06:32:00,72.21,62.4,42.25,24.6,3.66,788.9,2.67
Station2_LOG01289,SRV017,CL-6,2025-08-02 15:32:00,22.22,,58.55,3.83,18.92,804.73,2.55
Station2_LOG01290,SRV032,CL-4,2025-08-01 07:33:00,81.53,82.88,45.98,3.72,,693.54,5.23
Station2_LOG01291,SRV013,CL-2,2025-08-02 12:02:00,77.97,26.07,52.73,8.03,20.48,453.2,2.09
Station2_LOG01292,SRV050,CL-1,2025-08-01 22:52:00,87.31,30.79,15.9,29.88,8.68,484.06,0.73
Station2_LOG01293,SRV046,CL-7,2025-08-02 22:36:00,12.25,57.64,68.9,18.38,14.6,393.57,5.85
Station2_LOG01294,SRV019,CL-2,2025-08-01 03:04:00,85.95,,74.09,5.31,9.11,200.94,3.52
Station2_LOG01295,SRV005,CL-3,2025-08-01 14:39:00,84.17,39.61,77.8,3.63,18.63,898.27,4.52
Station2_LOG01296,SRV043,CL-8,2025-08-01 03:13:00,59.29,85.63,46.73,11.34,6.75,155.28,0.53
Station2_LOG01297,SRV094,CL-8,2025-08-02 19:43:00,10.26,41.25,60.31,17.27,19.26,615.35,7.91
Station2_LOG01298,SRV001,CL-8,2025-08-01 14:20:00,15.06,45.3,,7.81,2.67,291.14,9.48
Station2_LOG01299,SRV046,CL-7,2025-08-01 06:37:00,60.29,54.66,35.99,21.05,5.71,738.87,9.68
Station2_LOG01300,SRV006,CL-4,2025-08-01 13:32:00,56.66,75.48,53.92,20.79,1.06,831.39,9.34
Station2_LOG01301,SRV045,CL-2,2025-08-01 12:53:00,14.29,57.24,69.38,4.31,8.72,318.83,4.06
Station2_LOG01302,SRV001,CL-8,2025-08-02 18:31:00,88.4,63.34,66.84,10.12,22.08,505.84,9.18
Station2_LOG01303,SRV008,CL-1,2025-08-02 08:44:00,69.2,74.57,47.19,11.79,7.73,215.3,7.49
Station2_LOG01304,SRV041,CL-10,2025-08-01 07:47:00,52.79,36.57,23.23,28.95,22.16,482.2,1.37
Station2_LOG01305,SRV029,CL-2,2025-08-01 20:03:00,46.46,75.78,11.66,25.42,4.11,340.42,8.61
Station2_LOG01306,SRV008,CL-1,2025-08-01 11:01:00,54.4,71.59,58.93,24.96,2.32,191.5,2.09
Station2_LOG01307,SRV013,CL-2,2025-08-01 21:31:00,94.27,81.06,11.82,19.81,19.31,556.16,7.97
Station2_LOG01308,SRV067,CL-5,2025-08-01 14:16:00,42.35,,53.74,29.3,7.5,891.09,0.85
Station2_LOG01309,SRV063,CL-10,2025-08-02 02:53:00,67.11,79.11,7.4,15.19,3.06,933.23,9.31
Station2_LOG01310,SRV005,CL-3,2025-08-01 16:38:00,30.69,75.44,27.23,13.98,18.64,542.66,6.79
Station2_LOG01311,SRV023,CL-1,2025-08-01 02:22:00,32.35,87.73,9.66,14.62,21.95,766.64,1.99
Station2_LOG01312,SRV028,CL-2,2025-08-01 07:40:00,93.1,34.13,36.76,22.66,15.15,235,6.58
Station2_LOG01313,SRV054,CL-9,2025-08-02 07:42:00,48.66,63.26,34.35,29.52,14.82,527.55,0.14
Station2_LOG01314,SRV035,CL-6,2025-08-01 17:41:00,60.74,68.75,57.99,5.14,5.46,287.92,8.87
Station2_LOG01315,SRV034,CL-6,2025-08-02 22:06:00,21.48,70.52,,29.36,12.94,779.77,4.43
Station2_LOG01316,SRV074,CL-3,2025-08-02 01:20:00,16.11,41.06,68.26,12.35,16,178.98,4.33
Station2_LOG01317,SRV026,CL-2,2025-08-01 06:31:00,86.4,26.15,61.75,28.81,15.85,173.64,2.95
Station2_LOG01318,SRV005,CL-3,2025-08-02 22:42:00,68.29,47.73,46.86,23.66,8.69,590.07,2.68
Station2_LOG01319,SRV027,CL-7,2025-08-02 16:45:00,29.13,45.97,27.92,19.83,15.4,776.04,6
Station2_LOG01320,SRV027,CL-7,2025-08-01 23:47:00,71.1,38.27,66.57,29.76,22.7,177.08,1
Station2_LOG01321,SRV081,CL-4,2025-08-02 00:57:00,68.62,64.39,71.69,14.81,16.53,264.96,8.04
Station2_LOG01322,SRV071,CL-2,2025-08-01 20:36:00,70.28,23.42,9.66,1.71,22.42,474.56,5.75
Station2_LOG01323,SRV031,CL-7,2025-08-01 07:24:00,89.65,54.68,9.77,9.25,10.1,223.94,3.59
Station2_LOG01324,SRV035,CL-6,2025-08-01 14:35:00,53.99,84.17,37.44,23.77,1.3,935.61,5.86
Station2_LOG01325,SRV008,CL-1,2025-08-02 09:14:00,85.25,27.16,22.41,24.29,12.84,148.69,3.63
Station2_LOG01326,SRV036,CL-9,2025-08-02 03:52:00,19.01,58.35,56.21,23.2,24.46,645.41,9.18
Station2_LOG01327,SRV063,CL-10,2025-08-02 05:32:00,94.01,,35.3,24.19,18.47,286.14,8.95
Station2_LOG01328,SRV081,CL-4,2025-08-02 22:39:00,26.76,80.76,69.65,9.94,13.51,648.6,5.05
Station2_LOG01329,SRV036,CL-9,2025-08-01 06:39:00,10.82,70.11,6.26,3.31,15.39,316.53,4.51
Station2_LOG01330,SRV027,CL-7,2025-08-02 02:14:00,28.2,56.21,6.8,8.96,8.05,411.02,6.14
Station2_LOG01331,SRV029,CL-2,2025-08-02 16:04:00,36.89,63.89,22.74,4.18,23.46,758.21,3.73
Station2_LOG01332,SRV006,CL-4,2025-08-01 06:53:00,61.67,29.16,14.19,12.94,12.34,702.67,7.63
Station2_LOG01333,SRV001,CL-8,2025-08-02 08:19:00,13.61,46.47,60.74,22.93,14.93,814.19,1.89
Station2_LOG01334,SRV077,CL-1,2025-08-02 20:54:00,16.63,36.63,,17.68,9.89,191.18,5.75
Station2_LOG01335,SRV014,CL-10,2025-08-01 05:44:00,37.85,46.75,22.31,24.84,11.6,226.36,8.88
Station2_LOG01336,SRV013,CL-2,2025-08-02 21:00:00,88.03,65.49,55.62,22.84,22.41,941.44,0.65
Station2_LOG01337,SRV081,CL-4,2025-08-01 17:59:00,28,51.54,22.88,17.89,0.78,961.54,9.68
Station2_LOG01338,SRV012,CL-3,2025-08-02 11:53:00,93.47,66.75,37.11,20.38,,799.22,9.19
Station2_LOG01339,SRV013,CL-2,2025-08-01 04:19:00,94.68,45.19,5.92,14.01,7.51,903.32,3.14
Station2_LOG01340,SRV001,CL-8,2025-08-01 17:17:00,46.81,41.79,17.29,12.78,16.33,139.96,5.87
Station2_LOG01341,SRV070,CL-1,2025-08-01 09:46:00,55.08,28.09,40.39,20.2,10.4,862.02,1.98
Station2_LOG01342,SRV054,CL-9,2025-08-02 21:41:00,73.02,,66.48,4.83,11.96,437.79,9.64
Station2_LOG01343,SRV094,CL-8,2025-08-01 03:52:00,87.84,87.13,49.49,11.38,7.13,559.63,4.55
Station2_LOG01344,SRV096,CL-4,2025-08-02 13:57:00,14.02,33.41,34.14,23.62,7.23,652.9,2.94
Station2_LOG01345,SRV001,CL-8,2025-08-01 23:56:00,38.09,75.96,79.19,20.57,19.55,266.97,9.85
Station2_LOG01346,SRV026,CL-2,2025-08-02 15:59:00,12.49,68.36,65.52,17.56,8.26,252.87,5.39
Station2_LOG01347,SRV008,CL-1,2025-08-02 12:28:00,87.22,78.29,74.67,14.89,1.87,879,4
Station2_LOG01348,SRV010,CL-4,2025-08-01 08:20:00,69.1,78.66,42.37,23.22,3.86,978.4,6.97
Station2_LOG01349,SRV082,CL-10,2025-08-01 21:15:00,90.45,87.37,60.71,15.29,8.65,143.97,8.3
Station2_LOG01350,SRV020,CL-9,2025-08-01 20:15:00,35.99,26.18,73.77,26.1,6.37,559.82,2.39
Station2_LOG01351,SRV094,CL-8,2025-08-02 11:45:00,66.36,33.32,29.2,1.81,2.7,395.94,4.24
Station2_LOG01352,SRV008,CL-1,2025-08-02 10:13:00,83.78,84.34,75,7.61,22.33,623.04,3.23
Station2_LOG01353,SRV026,CL-2,2025-08-02 07:24:00,89.51,,66.48,1.89,18.98,745.53,9.99
Station2_LOG01354,SRV096,CL-4,2025-08-01 23:35:00,47.15,53.59,63.69,19.88,15.4,567.04,1.64
Station2_LOG01355,SRV078,CL-1,2025-08-02 13:59:00,20.71,80.61,9.5,0.7,,279.16,4.23
Station2_LOG01356,SRV027,CL-7,2025-08-02 20:05:00,24.05,60.42,57.09,27.03,17.24,164.99,1.87
Station2_LOG01357,SRV043,CL-8,2025-08-01 02:29:00,43.32,26.93,68.07,20.11,1.05,360.67,9.99
Station2_LOG01358,SRV006,CL-4,2025-08-01 10:17:00,81.72,77.1,76.67,12.74,9.49,441.89,2.85
Station2_LOG01359,SRV036,CL-9,2025-08-02 14:52:00,10.7,36.43,69.15,17.24,5.69,983.84,7.61
Station2_LOG01360,SRV056,CL-4,2025-08-01 12:11:00,55.84,81.23,68.09,9.38,17,790.84,2.83
Station2_LOG01361,SRV071,CL-2,2025-08-01 22:51:00,91.82,,58.86,13.8,15.08,170.7,8.32
Station2_LOG01362,SRV032,CL-4,2025-08-02 05:51:00,14.1,31.5,48.53,1.19,13.99,169.48,6.56
Station2_LOG01363,SRV054,CL-9,2025-08-01 08:49:00,85.86,36.91,34.8,17.52,13.55,719.66,7.35
Station2_LOG01364,SRV010,CL-4,2025-08-02 16:52:00,85.12,,18.04,29.04,9.45,866.73,6.96
Station2_LOG01365,SRV091,CL-2,2025-08-01 03:08:00,63.95,60.66,42.65,27.42,13.35,198,2.75
Station2_LOG01366,SRV029,CL-2,2025-08-02 20:35:00,41.88,36.94,46.02,8.56,5.76,633.11,8.38
Station2_LOG01367,SRV023,CL-1,2025-08-02 10:11:00,40.34,39.18,48.54,11.31,10.47,861.71,4.1
Station2_LOG01368,SRV001,CL-8,2025-08-02 03:11:00,81.48,84.65,72.84,16.67,18.59,673.78,1.87
Station2_LOG01369,SRV045,CL-2,2025-08-02 04:34:00,11.32,69.15,30.99,24.12,13.09,232.71,9.88
Station2_LOG01370,SRV094,CL-8,2025-08-01 19:16:00,14.68,,16.53,7.18,4.56,603.4,1.2
Station2_LOG01371,SRV011,CL-7,2025-08-01 19:13:00,82.23,56.83,,24.34,1.99,637.69,6.42
Station2_LOG01372,SRV001,CL-8,2025-08-02 19:54:00,25.67,39.27,47.66,14.26,15.17,374.89,2.6
Station2_LOG01373,SRV014,CL-10,2025-08-01 09:58:00,56.08,49.43,33.29,24.74,20.62,631.85,5.21
Station2_LOG01374,SRV001,CL-8,2025-08-01 18:27:00,36.02,75.23,78.09,13.96,18.2,299.8,8.87
Station2_LOG01375,SRV074,CL-3,2025-08-01 07:34:00,23.38,23.95,41.73,14.84,22.26,535.27,6.53
Station2_LOG01376,SRV026,CL-2,2025-08-02 12:26:00,25.98,48.55,77.22,5.47,21.3,858.53,4.42
Station2_LOG01377,SRV017,CL-6,2025-08-02 05:31:00,15.9,64.13,43.45,1.6,21.1,164.05,9.03
Station2_LOG01378,SRV073,CL-3,2025-08-02 01:30:00,30.71,87.18,48.39,5.17,15.33,700.3,0.41
Station2_LOG01379,SRV067,CL-5,2025-08-01 03:35:00,52.5,83.92,16.22,12.4,24.39,892.51,5.44
Station2_LOG01380,SRV040,CL-6,2025-08-02 01:37:00,62.34,45.87,23.83,27.48,11.46,549.89,0.97
Station2_LOG01381,SRV017,CL-6,2025-08-02 10:59:00,26.4,46.18,19.05,21.46,24.78,620.32,2.17
Station2_LOG01382,SRV016,CL-2,2025-08-01 03:00:00,34.85,59.52,42.74,10.34,1.32,259.22,4.1
Station2_LOG01383,SRV034,CL-6,2025-08-02 13:48:00,31.38,70.59,78.49,12.17,12.2,915.84,0.17
Station2_LOG01384,SRV010,CL-4,2025-08-02 06:00:00,39.21,42.3,65.49,9.17,19.57,229.57,8
Station2_LOG01385,SRV001,CL-8,2025-08-01 20:57:00,62.79,41.96,32.93,3.15,4.8,206.62,7.65
Station2_LOG01386,SRV063,CL-10,2025-08-02 17:51:00,50.91,79.17,23.96,10.07,11.66,895.74,8.33
Station2_LOG01387,SRV048,CL-9,2025-08-01 05:10:00,63.82,76.68,20.59,12.3,21.41,325.07,0.03
Station2_LOG01388,SRV096,CL-4,2025-08-02 01:48:00,88.14,24.96,79.53,3.78,14.79,180.09,6.24
Station2_LOG01389,SRV082,CL-10,2025-08-02 22:57:00,54.95,65.14,71.23,0.92,20.77,510.92,5.51
Station2_LOG01390,SRV081,CL-4,2025-08-02 05:55:00,25.77,78.33,34,12.79,20.44,508.35,2.59
Station2_LOG01391,SRV001,CL-8,2025-08-01 09:02:00,83.19,66.92,68.27,10.04,6.28,926.18,2.02
Station2_LOG01392,SRV014,CL-10,2025-08-02 02:49:00,87.1,71.66,35.05,26.19,16.04,342.36,5.73
Station2_LOG01393,SRV012,CL-3,2025-08-02 22:02:00,11.86,58.58,12.87,3.89,17,999.8,4.08
Station2_LOG01394,SRV035,CL-6,2025-08-02 05:34:00,72.11,31.11,26.98,13.66,,604.92,8.37
Station2_LOG01395,SRV067,CL-5,2025-08-01 19:26:00,71.14,67.26,7.77,12.95,19.56,747.52,7.3
Station2_LOG01396,SRV045,CL-2,2025-08-01 02:41:00,88.29,69.59,17.24,29.64,10.84,540.06,8.43
Station2_LOG01397,SRV078,CL-1,2025-08-02 01:47:00,12.49,76.63,41.59,13.55,18.01,778.68,4.25
Station2_LOG01398,SRV014,CL-10,2025-08-01 14:19:00,56.5,38.99,54.86,14.3,3.84,769.89,6.97
Station2_LOG01399,SRV050,CL-1,2025-08-01 07:44:00,67.05,62.74,29.25,2.48,19.94,893.62,0.45
Station2_LOG01400,SRV045,CL-2,2025-08-01 09:35:00,88.06,74.97,21.66,29.92,7.62,668.32,0.85
Station2_LOG01401,SRV019,CL-2,2025-08-01 19:23:00,60.98,40.69,17.32,26.46,21,466.93,1.06
Station2_LOG01402,SRV023,CL-1,2025-08-02 09:35:00,58.33,35.68,44.26,11.93,18.39,964.12,0.99
Station2_LOG01403,SRV008,CL-1,2025-08-01 12:41:00,58.59,45.29,43.45,28.24,5.56,956.2,0.96
Station2_LOG01404,SRV067,CL-5,2025-08-02 14:25:00,34.36,56.99,46.55,24.16,18.89,292.39,2.11
Station2_LOG01405,SRV014,CL-10,2025-08-01 03:08:00,27.04,50.28,13.18,24.77,24.94,828.2,3.87
Station2_LOG01406,SRV071,CL-2,2025-08-01 22:52:00,35.12,26.93,36.75,3.24,0.55,298.11,6.99
Station2_LOG01407,SRV005,CL-3,2025-08-01 14:51:00,85.35,33.46,48.66,25.54,21.94,713.54,5.7
Station2_LOG01408,SRV081,CL-4,2025-08-01 23:41:00,21.22,62.63,26.24,11.71,11.5,278.42,4.85
Station2_LOG01409,SRV056,CL-4,2025-08-02 16:15:00,69.01,86.27,14.9,16.12,2.09,845.08,6.83
Station2_LOG01410,SRV054,CL-9,2025-08-01 01:38:00,86.25,,17.96,9.08,,391.03,1.61
Station2_LOG01411,SRV013,CL-2,2025-08-01 19:30:00,64.67,30.16,27.11,26.98,23.41,664.94,2.17
Station2_LOG01412,SRV066,CL-9,2025-08-01 00:28:00,50.96,64.88,34.32,2.39,22.86,570.39,0.21
Station2_LOG01413,SRV070,CL-1,2025-08-02 08:15:00,63.42,39.84,22.63,19.62,23.5,884.88,1.05
Station2_LOG01414,SRV029,CL-2,2025-08-01 05:31:00,26.21,56.57,55.91,22.61,14.28,188.7,8.07
Station2_LOG01415,SRV019,CL-2,2025-08-01 13:24:00,41.57,85.07,43,16.87,11.49,771.48,9.35
Station2_LOG01416,SRV014,CL-10,2025-08-01 21:18:00,51.52,60.78,61.15,0.88,8.37,823.24,6.49
Station2_LOG01417,SRV013,CL-2,2025-08-02 05:32:00,24.15,69.16,22.49,24.82,12.06,242.52,2.25
Station2_LOG01418,SRV074,CL-3,2025-08-02 22:56:00,27.05,,56.83,4.85,4.27,328.68,0.64
Station2_LOG01419,SRV032,CL-4,2025-08-02 14:22:00,88.63,33.9,61.87,6.62,8.1,995.36,8.52
Station2_LOG01420,SRV019,CL-2,2025-08-02 07:07:00,93.7,53.06,57.51,14.05,8.91,492.58,9.72
Station2_LOG01421,SRV020,CL-9,2025-08-02 23:59:00,64.9,22.29,20.94,8.08,13.78,790.67,3.43
Station2_LOG01422,SRV027,CL-7,2025-08-01 19:22:00,76.08,57.02,23.46,14.11,3.59,496.44,5.21
Station2_LOG01423,SRV067,CL-5,2025-08-02 00:54:00,62.46,49.94,17.21,9.79,10.29,895.37,4.69
Station2_LOG01424,SRV020,CL-9,2025-08-01 21:48:00,57.76,52.35,34.92,4.18,5.08,172.4,6.43
Station2_LOG01425,SRV017,CL-6,2025-08-01 00:47:00,94.04,75.09,63.91,7.94,1.54,276.44,4.26
Station2_LOG01426,SRV041,CL-10,2025-08-02 21:09:00,65.87,73.91,63.42,21.49,13.07,353.4,9.06
Station2_LOG01427,SRV008,CL-1,2025-08-02 15:29:00,18.62,51.3,64.2,4.43,10.35,377.98,3.68
Station2_LOG01428,SRV086,CL-4,2025-08-02 18:21:00,71.8,28.07,51.26,13.75,17.12,380.41,5.21
Station2_LOG01429,SRV091,CL-2,2025-08-01 23:24:00,35.66,35.26,77.3,23.56,6.08,334.78,5.91
Station2_LOG01430,SRV020,CL-9,2025-08-02 19:58:00,25.75,84.28,,2.49,19.21,305.05,3.54
Station2_LOG01431,SRV026,CL-2,2025-08-01 02:38:00,25.93,20.13,40.51,3.8,2.17,712.71,6.74
Station2_LOG01432,SRV074,CL-3,2025-08-02 22:59:00,40.68,,,20.49,16.81,540.42,6
Station2_LOG01433,SRV027,CL-7,2025-08-01 10:05:00,15.23,63.09,21.6,4.52,21.52,135,5.94
Station2_LOG01434,SRV010,CL-4,2025-08-02 21:55:00,67.06,85.98,61.52,7.01,19,916.21,1.27
Station2_LOG01435,SRV089,CL-1,2025-08-02 06:01:00,20.15,52.19,16.92,23.11,6.37,863.5,7.84
Station2_LOG01436,SRV005,CL-3,2025-08-01 21:05:00,56.7,44.66,,8.56,2.19,754,6.34
Station2_LOG01437,SRV006,CL-4,2025-08-01 13:53:00,29.91,31.34,5.6,24.36,3.85,794.4,2.65
Station2_LOG01438,SRV034,CL-6,2025-08-01 23:09:00,53.14,88.16,33.2,12.58,0.82,803.71,1.86
Station2_LOG01439,SRV013,CL-2,2025-08-01 20:29:00,15.79,,18.14,1.86,22.82,307.89,7.97
Station2_LOG01440,SRV097,CL-3,2025-08-01 17:56:00,67.14,24.44,6.38,10.73,6.18,676.12,1.34
Station2_LOG01441,SRV071,CL-2,2025-08-02 15:51:00,14.9,66.48,76.38,7.41,11.37,475.56,3.82
Station2_LOG01442,SRV041,CL-10,2025-08-01 03:46:00,67.39,71.17,12.32,2.7,10.59,812.95,7.6
Station2_LOG01443,SRV029,CL-2,2025-08-02 16:46:00,21.29,64.83,,23.8,20.71,962.01,8.87
Station2_LOG01444,SRV027,CL-7,2025-08-02 16:27:00,22.67,63.78,41.96,28.26,21.36,219.39,2.04
Station2_LOG01445,SRV014,CL-10,2025-08-01 16:22:00,68.78,29.16,10.13,17.11,,632.76,8.74
Station2_LOG01446,SRV006,CL-4,2025-08-01 10:24:00,34.46,76.95,13.61,5.11,24.27,369.72,9.35
Station2_LOG01447,SRV096,CL-4,2025-08-01 21:59:00,27.58,71.96,64.41,25.97,21.41,718.28,6.73
Station2_LOG01448,SRV089,CL-1,2025-08-02 01:42:00,12,33.89,69.16,22.45,12.99,774.83,2.01
Station2_LOG01449,SRV028,CL-2,2025-08-01 19:13:00,86.13,78.39,50.18,11.01,5.89,287.49,6.56
Station2_LOG01450,SRV056,CL-4,2025-08-02 07:57:00,79.54,68.7,45.18,9.9,22.84,591.84,6.75
Station2_LOG01451,SRV029,CL-2,2025-08-02 17:42:00,38.48,24.73,48.47,13.91,19.41,777.59,8.03
Station2_LOG01452,SRV001,CL-8,2025-08-02 19:15:00,87.89,25.45,70.65,6.52,7.05,785.95,1.64
Station2_LOG01453,SRV048,CL-9,2025-08-02 04:28:00,39.21,75.87,46.72,13.39,24.93,930.84,2.36
Station2_LOG01454,SRV096,CL-4,2025-08-02 16:03:00,33.5,61.46,24.65,12.64,15.85,653.08,7.13
Station2_LOG01455,SRV081,CL-4,2025-08-01 06:00:00,26.39,,5.16,16.37,21.64,178.61,2.15
Station2_LOG01456,SRV074,CL-3,2025-08-01 21:04:00,64.42,,68.53,10.74,24.22,879.84,3.49
Station2_LOG01457,SRV031,CL-7,2025-08-01 10:14:00,57.85,69.3,75.62,15.37,19.25,933.44,6.89
Station2_LOG01458,SRV046,CL-7,2025-08-01 03:13:00,72.2,85.31,39.88,17.91,5.5,270.26,2.91
Station2_LOG01459,SRV028,CL-2,2025-08-02 14:03:00,80.96,22.43,39.04,20.57,13.44,596.36,5.59
Station2_LOG01460,SRV067,CL-5,2025-08-01 21:50:00,60.12,41.07,24.51,8.8,12.95,668.4,7.81
Station2_LOG01461,SRV008,CL-1,2025-08-02 11:04:00,16.14,,,4.93,4.6,715.86,7.69
Station2_LOG01462,SRV045,CL-2,2025-08-02 04:26:00,43.67,28.39,64.06,3.79,24.79,756.67,8.59
